sg_uf,nm_municipio,cd_cargo,ds_cargo,nr_candidato,nm_candidato,nm_urna_candidato,sg_partido,ds_composicao_coligacao,nr_turno,ds_sit_totalizacao,dt_ult_totalizacao,sg_ue,sq_candidato,nm_tipo_destinacao_votos,sq_eleicao_divulga,aa_eleicao,nm_regiao,pc_votos_validos,qt_votos_nom_validos,qt_votos_concorrentes
AC,BRASILÉIA,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5078,6292,12391
AC,BRASILÉIA,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4922,6099,12391
AC,BUJARI,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.66,3558,5391
AC,BUJARI,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.34,1833,5391
AC,BUJARI,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5259,2835,5391
AC,BUJARI,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4741,2556,5391
AC,CAPIXABA,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.7051,3496,4958
AC,CAPIXABA,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.2949,1462,4958
AC,CAPIXABA,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5902,2918,4944
AC,CAPIXABA,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4098,2026,4944
AC,CRUZEIRO DO SUL,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.6129,21388,34894
AC,CRUZEIRO DO SUL,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.3871,13506,34894
AC,CRUZEIRO DO SUL,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.5109,17827,34894
AC,CRUZEIRO DO SUL,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.4891,17067,34894
AC,EPITACIOLÂNDIA,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.6634,4984,7513
AC,EPITACIOLÂNDIA,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.3366,2529,7513
AC,EPITACIOLÂNDIA,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5344,3993,7472
AC,EPITACIOLÂNDIA,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4656,3479,7472
AC,FEIJÓ,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.5978,7333,12267
AC,FEIJÓ,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.4022,4934,12267
AC,FEIJÓ,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.6391,7807,12216
AC,FEIJÓ,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.3609,4409,12216
AC,JORDÃO,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.5575,1552,2784
AC,JORDÃO,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.4425,1232,2784
AC,JORDÃO,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.6157,1698,2758
AC,JORDÃO,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.3843,1060,2758
AC,MANOEL URBANO,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.529,1981,3745
AC,MANOEL URBANO,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.471,1764,3745
AC,MANOEL URBANO,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.5907,2199,3723
AC,MANOEL URBANO,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.4093,1524,3723
AC,MARECHAL THAUMATURGO,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.5202,2997,5761
AC,MARECHAL THAUMATURGO,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.4798,2764,5761
AC,MARECHAL THAUMATURGO,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.5575,3195,5731
AC,MARECHAL THAUMATURGO,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.4425,2536,5731
AC,MÂNCIO LIMA,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.5333,3900,7313
AC,MÂNCIO LIMA,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.4667,3413,7313
AC,MÂNCIO LIMA,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.5888,4292,7289
AC,MÂNCIO LIMA,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.4112,2997,7289
AC,PLÁCIDO DE CASTRO,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.6753,5965,8833
AC,PLÁCIDO DE CASTRO,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.3247,2868,8833
AC,PLÁCIDO DE CASTRO,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5516,4851,8795
AC,PLÁCIDO DE CASTRO,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4484,3944,8795
AC,PORTO ACRE,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.6261,5279,8431
AC,PORTO ACRE,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.3739,3152,8431
AC,PORTO ACRE,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5024,4237,8434
AC,PORTO ACRE,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4976,4197,8434
AC,PORTO WALTER,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.5003,1777,3552
AC,PORTO WALTER,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.4997,1775,3552
AC,PORTO WALTER,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.5204,1841,3538
AC,PORTO WALTER,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.4796,1697,3538
AC,RIO BRANCO,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.693,135243,195164
AC,RIO BRANCO,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.307,59921,195164
AC,RIO BRANCO,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.5059,99312,196313
AC,RIO BRANCO,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.4941,97001,196313
AC,RODRIGUES ALVES,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.5615,3562,6344
AC,RODRIGUES ALVES,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.4385,2782,6344
AC,RODRIGUES ALVES,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.516,3270,6337
AC,RODRIGUES ALVES,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.484,3067,6337
AC,SANTA ROSA DO PURUS,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.5515,852,1545
AC,SANTA ROSA DO PURUS,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.4485,693,1545
AC,SANTA ROSA DO PURUS,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.7056,1076,1525
AC,SANTA ROSA DO PURUS,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.2944,449,1525
AC,SENA MADUREIRA,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.6706,10951,16331
AC,SENA MADUREIRA,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.3294,5380,16331
AC,SENA MADUREIRA,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5649,9148,16193
AC,SENA MADUREIRA,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4351,7045,16193
AC,SENADOR GUIOMARD,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.6889,8493,12329
AC,SENADOR GUIOMARD,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.3111,3836,12329
AC,SENADOR GUIOMARD,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.5345,6583,12317
AC,SENADOR GUIOMARD,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.4655,5734,12317
AC,TARAUACÁ,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.5802,8366,14420
AC,TARAUACÁ,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.4198,6054,14420
AC,TARAUACÁ,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.6554,9387,14322
AC,TARAUACÁ,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.3446,4935,14322
AC,XAPURI,1,Presidente,45,AÉCIO NEVES DA CUNHA,AÉCIO NEVES,PSDB,PSDB / PMN / SD / DEM / PEN / PTN / PTB / PTC / PT do B,2,Não Eleito,2014-10-27 00:13:59,BR,280000000085,#NE,680,2014,NORTE,0.5032,4167,8281
AC,XAPURI,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORTE,0.4968,4114,8281
AC,XAPURI,3,Governador,13,SEBASTIÃO AFONSO VIANA MACEDO NEVES,TIÃO VIANA,PT,PDT / PRB / PT / PSL / PTN / PSDC / PHS / PSB / PRP / PEN / PPL / PC do B / PROS / PTB,2,Eleito,2014-10-26 19:19:11,AC,10000000152,#NE,680,2014,NORTE,0.5727,4732,8262
AC,XAPURI,3,Governador,45,MÁRCIO MIGUEL BITTAR,MÁRCIO BITTAR,PSDB,PMDB / PSDB / PT do B / PSC / PTC / PPS / PR / SD / PP / PSD,2,Não Eleito,2014-10-26 19:19:11,AC,10000000003,#NE,680,2014,NORTE,0.4273,3530,8262
AL,ANADIA,1,Presidente,13,DILMA VANA ROUSSEFF,DILMA,PT,PT / PMDB / PSD / PP / PR / PROS / PDT / PC do B / PRB,2,Eleito,2014-10-27 00:13:59,BR,280000000083,#NE,680,2014,NORDESTE,0.6806,5452,8011
